,time,points
0,0.005165576934814453,-9.572519083969466
1,0.01136922836303711,-9.603053435114504
2,0.01755237579345703,-9.32824427480916
3,0.023734331130981445,-9.0
4,0.02991938591003418,-8.526717557251908
5,0.036101579666137695,-8.076335877862595
6,0.0422818660736084,-7.458015267175573
7,0.0484623908996582,-6.717557251908397
8,0.05464506149291992,-6.030534351145038
9,0.060827016830444336,-5.236641221374046
10,0.06700730323791504,-4.465648854961832
11,0.07318758964538574,-3.4198473282442747
12,0.07937002182006836,-2.4122137404580153
13,0.08554983139038086,-1.4045801526717556
14,0.09173083305358887,-0.3282442748091603
15,0.09791088104248047,0.5572519083969466
16,0.10409212112426758,1.3740458015267176
17,0.1102745532989502,2.435114503816794
18,0.11645388603210449,3.427480916030534
19,0.1226339340209961,4.442748091603053
20,0.1288127899169922,5.259541984732825
21,0.1349937915802002,5.854961832061068
22,0.1411731243133545,6.442748091603053
23,0.1473524570465088,6.969465648854962
24,0.1535325050354004,7.557251908396947
25,0.159714937210083,8.083969465648854
26,0.1658952236175537,8.412213740458014
27,0.1720747947692871,8.412213740458014
28,0.17825555801391602,8.297709923664122
29,0.18443608283996582,8.236641221374045
30,0.19061565399169922,8.213740458015268
31,0.19679689407348633,8.007633587786259
32,0.20297670364379883,7.587786259541985
33,0.20915532112121582,6.778625954198473
34,0.21533465385437012,6.305343511450381
35,0.22151398658752441,5.755725190839694
36,0.2276930809020996,5.343511450381679
37,0.233872652053833,4.694656488549619
38,0.24005436897277832,5.8320610687022905
39,0.24623441696166992,3.0076335877862594
40,0.2524137496948242,2.1526717557251906
41,0.2585937976837158,1.3206106870229009
42,0.2647726535797119,0.48854961832061067
43,0.2709531784057617,-0.46564885496183206
44,0.2771334648132324,-1.251908396946565
45,0.2833127975463867,-0.06870229007633588
46,0.28957128524780273,-2.801526717557252
47,0.29575634002685547,-3.6259541984732824
48,0.3019390106201172,-4.580152671755725
49,0.3081214427947998,-5.244274809160306
50,0.3143043518066406,-5.809160305343512
51,0.32048511505126953,-6.236641221374046
52,0.32666659355163574,-6.6106870229007635
53,0.33284902572631836,-7.022900763358779
54,0.33903026580810547,-7.488549618320611
55,0.34521055221557617,-7.923664122137405
56,0.3513920307159424,-8.17557251908397
