,time,points
0,0.0051686763763427734,-4.206106870229007
1,0.011377334594726562,-3.801526717557252
2,0.017564058303833008,-3.351145038167939
3,0.023749351501464844,-2.8091603053435112
4,0.029935359954833984,-2.2900763358778624
5,0.03612065315246582,-1.3893129770992367
6,0.04230546951293945,-0.5343511450381679
7,0.048491477966308594,0.17557251908396945
8,0.05467557907104492,0.7251908396946565
9,0.06086111068725586,1.213740458015267
10,0.06704568862915039,1.7633587786259541
11,0.07323050498962402,2.3587786259541983
12,0.07941508293151855,3.068702290076336
13,0.08560061454772949,3.786259541984733
14,0.09178686141967773,4.3893129770992365
15,0.09797120094299316,4.893129770992366
16,0.1041555404663086,5.175572519083969
17,0.11035919189453125,5.473282442748092
18,0.11654376983642578,5.809160305343512
19,0.12272858619689941,6.251908396946565
20,0.12891364097595215,6.755725190839694
21,0.13509798049926758,7.00763358778626
22,0.14128470420837402,7.0458015267175576
23,0.14746785163879395,6.99236641221374
24,0.15365266799926758,6.793893129770993
25,0.1598362922668457,6.816793893129771
26,0.16602158546447754,6.893129770992366
27,0.17220330238342285,6.99236641221374
28,0.17838621139526367,6.9465648854961835
29,0.1845703125,6.748091603053435
30,0.19075441360473633,6.396946564885496
31,0.19694066047668457,7.786259541984733
32,0.2031238079071045,5.458015267175573
33,0.2093064785003662,5.106870229007634
34,0.21548962593078613,4.847328244274809
35,0.22167563438415527,4.587786259541985
36,0.2278590202331543,4.129770992366412
37,0.23404169082641602,3.5419847328244276
38,0.24022555351257324,2.9236641221374047
39,0.24640941619873047,2.2748091603053435
40,0.2525925636291504,1.6793893129770991
41,0.2587766647338867,1.16793893129771
42,0.26495957374572754,0.7633587786259542
43,0.2711448669433594,0.2595419847328244
44,0.2773303985595703,-0.3282442748091603
45,0.28351473808288574,-0.9618320610687023
46,0.28969883918762207,-1.618320610687023
47,0.2958838939666748,-2.312977099236641
48,0.3020665645599365,-2.763358778625954
49,0.30825018882751465,-3.213740458015267
50,0.3144338130950928,-3.618320610687023
51,0.3206171989440918,-4.083969465648855
52,0.32680177688598633,-4.6183206106870225
53,0.33298635482788086,-5.114503816793893
54,0.3391692638397217,-5.5038167938931295
55,0.3453528881072998,-5.8396946564885495
56,0.35153841972351074,-6.068702290076335
57,0.35772109031677246,-6.312977099236641
58,0.3639047145843506,-6.473282442748092
59,0.3703024387359619,-6.687022900763359
60,0.3790595531463623,-6.984732824427481
61,0.38781237602233887,-7.198473282442748
62,0.3965637683868408,-7.106870229007634
63,0.4053173065185547,-6.8396946564885495
64,0.41407299041748047,-6.4961832061068705
65,0.4228248596191406,-6.358778625954199
66,0.4315764904022217,-6.122137404580153
67,0.44032812118530273,-5.625954198473282
68,0.4490823745727539,-4.923664122137405
69,0.45783376693725586,-4.030534351145038
70,0.466585636138916,-3.3282442748091605
71,0.4780619144439697,-2.564885496183206
72,0.4919600486755371,-1.3969465648854962
73,0.5058584213256836,0.32061068702290074
74,0.5197501182556152,1.4351145038167938
75,0.5336527824401855,2.564885496183206
76,0.5475490093231201,1.9618320610687023
77,0.5614402294158936,4.816793893129771
78,0.5753631591796875,5.519083969465649
79,0.5892586708068848,6.068702290076335
80,0.603156328201294,6.221374045801527
81,0.6170470714569092,6.206106870229007
82,0.6309380531311035,6.145038167938932
83,0.6447899341583252,5.770992366412214
84,0.6586732864379883,5.030534351145038
85,0.6725785732269287,4.1679389312977095
86,0.6864612102508545,3.282442748091603
87,0.7003381252288818,2.2595419847328246
88,0.7142202854156494,1.0076335877862594
89,0.7280995845794678,-0.15267175572519084
90,0.7419774532318115,-1.2290076335877862
91,0.7558586597442627,-2.4198473282442747
92,0.7697350978851318,-3.4427480916030535
93,0.7836399078369141,-4.305343511450381
94,0.7975814342498779,-5.0534351145038165
95,0.8114736080169678,-5.709923664122138
