,time,points
0,0.005145549774169922,7.00763358778626
1,0.011325359344482422,8.381679389312977
2,0.01748180389404297,9.15267175572519
3,0.023681163787841797,9.274809160305344
4,0.029864788055419922,9.045801526717558
5,0.03604412078857422,8.885496183206106
6,0.04222273826599121,8.50381679389313
7,0.04840230941772461,9.01526717557252
8,0.05458188056945801,9.702290076335878
9,0.0607609748840332,9.740458015267176
10,0.0669403076171875,9.793893129770993
11,0.0731196403503418,8.290076335877863
12,0.07929778099060059,6.702290076335878
13,0.08547544479370117,5.33587786259542
14,0.09165287017822266,4.137404580152672
15,0.09783291816711426,3.6106870229007635
16,0.10401177406311035,2.519083969465649
17,0.11019039154052734,1.0305343511450382
18,0.11636948585510254,-0.9007633587786259
19,0.12255024909973145,-3.030534351145038
20,0.12872767448425293,-4.091603053435114
21,0.13490867614746094,-4.862595419847328
22,0.14108705520629883,-5.511450381679389
23,0.14726614952087402,-6.534351145038168
24,0.15344452857971191,-8.099236641221374
25,0.1596236228942871,-9.16030534351145
26,0.165802001953125,-9.763358778625955
27,0.1719801425933838,-9.648854961832061
28,0.1781609058380127,-9.312977099236642
29,0.18433904647827148,-8.977099236641221
30,0.19051718711853027,-8.32824427480916
31,0.19669580459594727,-7.4961832061068705
32,0.20287418365478516,-8.297709923664122
33,0.20905208587646484,-8.244274809160306
34,0.21523094177246094,-8.091603053435115
35,0.22140979766845703,-7.137404580152672
36,0.22758913040161133,-5.32824427480916
37,0.23376798629760742,-3.4885496183206106
38,0.23994708061218262,-2.1755725190839694
39,0.2461256980895996,-1.2290076335877862
40,0.2523024082183838,0.7709923664122137
41,0.2584817409515381,1.8931297709923665
42,0.2646596431732178,2.5419847328244276
43,0.27083873748779297,3.7480916030534353
44,0.27701663970947266,4.625954198473282
45,0.28319525718688965,5.7251908396946565
46,0.28937387466430664,6.778625954198473
47,0.29555296897888184,7.32824427480916
48,0.3017306327819824,8.01526717557252
49,0.30791163444519043,8.717557251908397
50,0.3140902519226074,8.679389312977099
51,0.3202688694000244,8.442748091603054
52,0.3264474868774414,7.427480916030534
53,0.3326272964477539,6.297709923664122
54,0.3388047218322754,6.358778625954199
55,0.3449833393096924,7.221374045801527
56,0.3511617183685303,7.312977099236641
57,0.35734081268310547,6.969465648854962
58,0.36359477043151855,4.99236641221374
59,0.3723447322845459,2.2061068702290076
60,0.38109445571899414,0.648854961832061
61,0.38983821868896484,0.4122137404580153
62,0.39858341217041016,-1.3282442748091603
63,0.4073307514190674,-3.6717557251908395
64,0.4160749912261963,-5.557251908396947
65,0.4248185157775879,-5.877862595419847
66,0.4335637092590332,-6.419847328244275
67,0.4423062801361084,-7.7251908396946565
68,0.4510529041290283,-8.801526717557252
69,0.45979762077331543,-8.312977099236642
70,0.4704020023345947,-6.6183206106870225
71,0.48428845405578613,-6.770992366412214
72,0.4981715679168701,-5.603053435114504
73,0.5120546817779541,-2.49618320610687
74,0.5259432792663574,-1.2366412213740459
75,0.5398743152618408,2.633587786259542
76,0.5537564754486084,4.213740458015267
